lab4.cpp
lab4.err
lab4.out
lab4.sh
t v x
x=0.5
7.782 0.375816 -0.0338412
7.784 0.387193 -0.0330895
7.786 0.398254 -0.0323151
7.788 0.408994 -0.0315186
7.79 0.419405 -0.0307006
7.792 0.429483 -0.0298618
7.794 0.439221 -0.0290029
7.796 0.448617 -0.0281244
7.798 0.457664 -0.0272272
7.8 0.466359 -0.0263119
7.802 0.474699 -0.0253791
7.804 0.482681 -0.0244297
7.806 0.490301 -0.0234644
7.808 0.497559 -0.0224838
7.81 0.50445 -0.0214887
7.812 0.510975 -0.0204798
7.814 0.517133 -0.0194578
7.816 0.522921 -0.0184235
7.818 0.528341 -0.0173777
7.82 0.533391 -0.016321
7.822 0.538073 -0.0152542
7.824 0.542387 -0.0141781
7.826 0.546334 -0.0130933
7.828 0.549916 -0.0120007
7.83 0.553133 -0.0109008
7.832 0.555988 -0.00979456
7.834 0.558483 -0.00868258
7.836 0.56062 -0.00756561
7.838 0.562402 -0.00644438
7.84 0.563831 -0.00531957
7.842 0.564912 -0.00419191
7.844 0.565647 -0.00306209
7.846 0.56604 -0.00193079
7.848 0.566095 -0.000798709
7.85 0.565815 0.000333481
7.852 0.565205 0.00146511
7.854 0.564268 0.00259552
7.856 0.56301 0.00372406
7.858 0.561435 0.00485008
7.86 0.559547 0.00597295
7.862 0.557351 0.00709204
7.864 0.554852 0.00820674
7.866 0.552055 0.00931645
7.868 0.548965 0.0104206
7.87 0.545588 0.0115185
7.872 0.541927 0.0126097
7.874 0.53799 0.0136935
7.876 0.53378 0.0147695
7.878 0.529303 0.0158371
7.88 0.524565 0.0168957
7.882 0.519571 0.0179448
7.884 0.514327 0.0189839
7.886 0.508837 0.0200126
7.888 0.503108 0.0210303
7.89 0.497145 0.0220365
7.892 0.490953 0.0230308
7.894 0.484537 0.0240127
7.896 0.477904 0.0249817
7.898 0.471058 0.0259376
7.9 0.464006 0.0268797
7.902 0.456751 0.0278077
7.904 0.449301 0.0287212
7.906 0.441659 0.0296198
7.908 0.433832 0.0305031
7.91 0.425824 0.0313708
7.912 0.417641 0.0322224
7.914 0.409287 0.0330577
7.916 0.400769 0.0338763
7.918 0.392091 0.0346778
7.92 0.383258 0.035462
7.922 0.374275 0.0362285
7.924 0.365148 0.0369771
7.926 0.35588 0.0377074
7.928 0.346477 0.0384191
7.93 0.336943 0.0391121
7.932 0.327284 0.039786
7.934 0.317504 0.0404405
7.936 0.307607 0.0410755
7.938 0.297599 0.0416907
7.94 0.287483 0.0422859
7.942 0.277265 0.0428609
7.944 0.266948 0.0434154
7.946 0.256538 0.0439493
7.948 0.246038 0.0444624
7.95 0.235452 0.0449545
7.952 0.224786 0.0454254
7.954 0.214043 0.045875
7.956 0.203228 0.0463031
7.958 0.192344 0.0467095
7.96 0.181395 0.0470942
7.962 0.170387 0.047457
7.964 0.159322 0.0477978
7.966 0.148205 0.0481164
7.968 0.13704 0.0484128
7.97 0.125831 0.0486869
7.972 0.114581 0.0489386
7.974 0.103295 0.0491677
7.976 0.0919765 0.0493743
7.978 0.0806292 0.0495583
7.98 0.0692571 0.0497195
7.982 0.057864 0.049858
7.984 0.0464537 0.0499738
7.986 0.0350301 0.0500667
7.988 0.0235968 0.0501367
7.99 0.0121577 0.0501839
7.992 0.000716663 0.0502082
7.994 -0.0107226 0.0502097
7.996 -0.0221564 0.0501882
7.998 -0.0335808 0.0501439
8 -0.0449921 0.0500768
8.002 -0.0563864 0.0499868
8.004 -0.0677601 0.049874
8.006 -0.0791091 0.0497385
8.008 -0.0904298 0.0495803
8.01 -0.101718 0.0493994
8.012 -0.112971 0.049196
8.014 -0.124183 0.04897
8.016 -0.135351 0.0487217
8.018 -0.146472 0.048451
8.02 -0.157541 0.048158
8.022 -0.168554 0.0478429
8.024 -0.179507 0.0475058
8.026 -0.190396 0.0471468
8.028 -0.201218 0.046766
8.03 -0.211967 0.0463636
8.032 -0.222641 0.0459396
8.034 -0.233234 0.0454944
8.036 -0.243742 0.0450279
8.038 -0.254161 0.0445404
8.04 -0.264487 0.0440321
8.042 -0.274716 0.0435031
8.044 -0.284843 0.0429537
8.046 -0.294863 0.042384
8.048 -0.304772 0.0417943
8.05 -0.314566 0.0411847
8.052 -0.324241 0.0405556
8.054 -0.33379 0.0399071
8.056 -0.34321 0.0392395
8.058 -0.352496 0.0385531
8.06 -0.361644 0.0378481
8.062 -0.370647 0.0371248
8.064 -0.379503 0.0363835
8.066 -0.388205 0.0356245
8.068 -0.396748 0.0348481
8.07 -0.405129 0.0340546
8.072 -0.413341 0.0332444
8.074 -0.42138 0.0324177
8.076 -0.42924 0.0315749
8.078 -0.436917 0.0307164
8.08 -0.444405 0.0298426
8.082 -0.4517 0.0289538
8.084 -0.458795 0.0280504
8.086 -0.465685 0.0271328
8.088 -0.472366 0.0262014
8.09 -0.478832 0.0252567
8.092 -0.485078 0.024299
8.094 -0.491098 0.0233289
8.096 -0.496888 0.0223467
8.098 -0.502441 0.0213529
8.1 -0.507753 0.020348
8.102 -0.512818 0.0193325
8.104 -0.517632 0.0183069
8.106 -0.522188 0.0172716
8.108 -0.526482 0.0162272
8.11 -0.530508 0.0151743
8.112 -0.534262 0.0141133
8.114 -0.537739 0.0130447
8.116 -0.540932 0.0119693
8.118 -0.543838 0.0108874
8.12 -0.546452 0.00979973
8.122 -0.548769 0.00870682
8.124 -0.550784 0.00760928
8.126 -0.552493 0.00650771
8.128 -0.553892 0.00540273
8.13 -0.554975 0.00429494
8.132 -0.555739 0.00318499
8.134 -0.556181 0.00207352
8.136 -0.556295 0.000961154
8.138 -0.556079 -0.000151436
8.14 -0.555529 -0.00126359
8.142 -0.554641 -0.00237465
8.144 -0.553413 -0.00348393
8.146 -0.551842 -0.00459076
8.148 -0.549925 -0.00569445
8.15 -0.54766 -0.0067943
8.152 -0.545044 -0.00788962
8.154 -0.542076 -0.0089797
8.156 -0.538753 -0.0100639
8.158 -0.535075 -0.0111414
8.16 -0.531041 -0.0122115
8.162 -0.52665 -0.0132736
8.164 -0.521901 -0.0143269
8.166 -0.516794 -0.0153707
8.168 -0.51133 -0.0164043
8.17 -0.505508 -0.0174269
8.172 -0.499331 -0.018438
8.174 -0.492798 -0.0194366
8.176 -0.485913 -0.0204222
8.178 -0.478676 -0.021394
8.18 -0.47109 -0.0223514
8.182 -0.463159 -0.0232936
8.184 -0.454884 -0.0242199
8.186 -0.44627 -0.0251297
8.188 -0.437321 -0.0260222
8.19 -0.428041 -0.0268968
8.192 -0.418434 -0.0277529
8.194 -0.408507 -0.0285898
8.196 -0.398264 -0.0294068
8.198 -0.387711 -0.0302033
8.2 -0.376855 -0.0309788
8.202 -0.365703 -0.0317325
8.204 -0.354262 -0.0324639
8.206 -0.342539 -0.0331724
8.208 -0.330543 -0.0338575
8.21 -0.318282 -0.0345186
8.212 -0.305764 -0.0351551
8.214 -0.292999 -0.0357667
8.216 -0.279996 -0.0363527
8.218 -0.266765 -0.0369126
8.22 -0.253316 -0.0374462
8.222 -0.23966 -0.0379528
8.224 -0.225807 -0.0384321
8.226 -0.211769 -0.0388837
8.228 -0.197557 -0.0393073
8.23 -0.183182 -0.0397024
8.232 -0.168657 -0.0400688
8.234 -0.153993 -0.0404061
8.236 -0.139204 -0.0407141
8.238 -0.124301 -0.0409925
8.24 -0.109297 -0.0412411
8.242 -0.0942047 -0.0414597
8.244 -0.0790378 -0.0416481
8.246 -0.0638092 -0.0418061
8.248 -0.0485321 -0.0419338
8.25 -0.0332197 -0.0420308
8.252 -0.0178853 -0.0420973
8.254 -0.00254249 -0.042133
8.256 0.0127955 -0.0421381
8.258 0.0281152 -0.0421125
8.26 0.0434034 -0.0420563
8.262 0.0586467 -0.0419695
8.264 0.073832 -0.0418522
8.266 0.0889461 -0.0417045
8.268 0.103976 -0.0415266
8.27 0.118909 -0.0413187
8.272 0.133733 -0.0410809
8.274 0.148434 -0.0408134
8.276 0.163001 -0.0405165
8.278 0.177421 -0.0401905
8.28 0.191683 -0.0398357
8.282 0.205775 -0.0394523
8.284 0.219686 -0.0390408
8.286 0.233405 -0.0386014
8.288 0.246921 -0.0381346
8.29 0.260223 -0.0376408
8.292 0.273302 -0.0371203
8.294 0.286148 -0.0365737
8.296 0.298751 -0.0360014
8.298 0.311102 -0.0354039
8.3 0.323193 -0.0347817
8.302 0.335016 -0.0341353
8.304 0.346562 -0.0334653
8.306 0.357824 -0.0327722
8.308 0.368795 -0.0320565
8.31 0.379468 -0.0313189
8.312 0.389836 -0.03056
8.314 0.399895 -0.0297803
8.316 0.409638 -0.0289805
8.318 0.41906 -0.0281613
8.32 0.428156 -0.0273231
8.322 0.436922 -0.0264668
8.324 0.445355 -0.025593
8.326 0.45345 -0.0247023
8.328 0.461205 -0.0237954
8.33 0.468616 -0.022873
8.332 0.475682 -0.0219357
8.334 0.4824 -0.0209844
8.336 0.488769 -0.0200196
8.338 0.494787 -0.019042
8.34 0.500454 -0.0180525
8.342 0.505768 -0.0170515
8.344 0.510731 -0.01604
8.346 0.515341 -0.0150185
8.348 0.519599 -0.0139879
8.35 0.523506 -0.0129487
8.352 0.527063 -0.0119017
8.354 0.530271 -0.0108475
8.356 0.533131 -0.00978699
8.358 0.535647 -0.00872072
8.36 0.537818 -0.00764943
8.362 0.539649 -0.00657379
8.364 0.541141 -0.0054945
8.366 0.542297 -0.00441221
8.368 0.543121 -0.00332762
8.37 0.543615 -0.00224138
8.372 0.543783 -0.00115415
8.374 0.543628 -6.65813e-05
8.376 0.543154 0.00102068
8.378 0.542366 0.00210698
8.38 0.541266 0.00319172
8.382 0.539859 0.00427425
8.384 0.53815 0.00535397
8.386 0.536143 0.00643027
8.388 0.533842 0.00750255
8.39 0.531252 0.00857023
8.392 0.528377 0.00963274
8.394 0.525223 0.0106895
8.396 0.521795 0.0117399
8.398 0.518096 0.0127835
8.4 0.514133 0.0138197
8.402 0.50991 0.014848
8.404 0.505433 0.0158678
8.406 0.500705 0.0168787
8.408 0.495734 0.0178801
8.41 0.490523 0.0188715
8.412 0.485078 0.0198526
8.414 0.479404 0.0208228
8.416 0.473506 0.0217816
8.418 0.46739 0.0227286
8.42 0.46106 0.0236633
8.422 0.454522 0.0245855
8.424 0.447781 0.0254945
8.426 0.440842 0.0263901
8.428 0.433711 0.0272718
8.43 0.426392 0.0281392
8.432 0.41889 0.028992
8.434 0.411211 0.0298297
8.436 0.403359 0.0306522
8.438 0.39534 0.0314589
8.44 0.387158 0.0322496
8.442 0.378819 0.0330239
8.444 0.370327 0.0337815
8.446 0.361686 0.0345222
8.448 0.352903 0.0352455
8.45 0.343982 0.0359513
8.452 0.334927 0.0366393
8.454 0.325743 0.0373092
8.456 0.316434 0.0379607
8.458 0.307006 0.0385935
8.46 0.297463 0.0392075
8.462 0.287809 0.0398025
8.464 0.278048 0.0403781
8.466 0.268186 0.0409342
8.468 0.258226 0.0414705
8.47 0.248173 0.041987
8.472 0.238031 0.0424833
8.474 0.227805 0.0429594
8.476 0.217498 0.043415
8.478 0.207115 0.04385
8.48 0.19666 0.0442642
8.482 0.186137 0.0446576
8.484 0.17555 0.0450298
8.486 0.164902 0.0453809
8.488 0.1542 0.0457107
8.49 0.143445 0.0460191
8.492 0.132642 0.046306
8.494 0.121795 0.0465713
8.496 0.110908 0.0468149
8.498 0.0999847 0.0470367
8.5 0.089029 0.0472367
8.502 0.0780447 0.0474147
8.504 0.0670357 0.0475708
8.506 0.0560058 0.0477049
8.508 0.0449588 0.0478169
8.51 0.0338984 0.0479068
8.512 0.0228285 0.0479746
8.514 0.0117528 0.0480203
8.516 0.000675153 0.0480438
8.518 -0.0104008 0.0480451
8.52 -0.0214711 0.0480243
8.522 -0.0325322 0.0479814
8.524 -0.0435802 0.0479163
8.526 -0.0546113 0.0478292
8.528 -0.0656217 0.04772
8.53 -0.0766077 0.0475887
8.532 -0.0875653 0.0474355
8.534 -0.0984909 0.0472604
8.536 -0.10938 0.0470634
8.538 -0.12023 0.0468446
8.54 -0.131036 0.0466042
8.542 -0.141795 0.0463421
8.544 -0.152502 0.0460585
8.546 -0.163153 0.0457535
8.548 -0.173745 0.0454272
8.55 -0.184273 0.0450797
8.552 -0.194734 0.0447112
8.554 -0.205123 0.0443217
8.556 -0.215437 0.0439114
8.558 -0.225671 0.0434806
8.56 -0.23582 0.0430292
8.562 -0.245882 0.0425576
8.564 -0.255851 0.0420658
8.566 -0.265723 0.0415541
8.568 -0.275494 0.0410227
8.57 -0.28516 0.0404717
8.572 -0.294716 0.0399014
8.574 -0.304158 0.0393119
8.576 -0.313481 0.0387036
8.578 -0.32268 0.0380767
8.58 -0.331752 0.0374313
8.582 -0.340691 0.0367678
8.584 -0.349494 0.0360864
8.586 -0.358154 0.0353874
8.588 -0.366668 0.0346711
8.59 -0.375031 0.0339378
8.592 -0.383238 0.0331877
8.594 -0.391284 0.0324212
8.596 -0.399164 0.0316387
8.598 -0.406874 0.0308403
8.6 -0.414408 0.0300266
8.602 -0.421762 0.0291978
8.604 -0.42893 0.0283543
8.606 -0.435908 0.0274964
8.608 -0.44269 0.0266246
8.61 -0.449273 0.0257392
8.612 -0.455649 0.0248407
8.614 -0.461815 0.0239294
8.616 -0.467766 0.0230057
8.618 -0.473496 0.0220702
8.62 -0.479 0.0211232
8.622 -0.484274 0.0201652
8.624 -0.489312 0.0191967
8.626 -0.494109 0.018218
8.628 -0.498661 0.0172298
8.63 -0.502962 0.0162325
8.632 -0.507008 0.0152266
8.634 -0.510793 0.0142125
8.636 -0.514314 0.013191
8.638 -0.517565 0.0121623
8.64 -0.520541 0.0111272
8.642 -0.523238 0.0100861
8.644 -0.525652 0.00903965
8.646 -0.527778 0.00798834
8.648 -0.529612 0.00693279
8.65 -0.531149 0.00587356
8.652 -0.532386 0.00481127
8.654 -0.533319 0.00374649
8.656 -0.533943 0.00267986
8.658 -0.534256 0.00161197
8.66 -0.534253 0.000543459
8.662 -0.533932 -0.000525047
8.664 -0.533289 -0.00159291
8.666 -0.532321 -0.00265949
8.668 -0.531026 -0.00372413
8.67 -0.529401 -0.00478618
8.672 -0.527443 -0.00584498
8.674 -0.525151 -0.00689987
8.676 -0.522523 -0.00795017
8.678 -0.519557 -0.00899522
8.68 -0.516252 -0.0100343
8.682 -0.512607 -0.0110668
8.684 -0.50862 -0.012092
8.686 -0.504292 -0.0131093
8.688 -0.499622 -0.0141179
8.69 -0.494611 -0.0151171
8.692 -0.489258 -0.0161063
8.694 -0.483565 -0.0170849
8.696 -0.477533 -0.018052
8.698 -0.471163 -0.0190071
8.7 -0.464456 -0.0199494
8.702 -0.457415 -0.0208783
8.704 -0.450043 -0.0217931
8.706 -0.442342 -0.0226932
8.708 -0.434315 -0.0235779
8.71 -0.425967 -0.0244465
8.712 -0.4173 -0.0252985
8.714 -0.40832 -0.0261331
8.716 -0.399031 -0.0269497
8.718 -0.389438 -0.0277478
8.72 -0.379547 -0.0285266
8.722 -0.369363 -0.0292857
8.724 -0.358892 -0.0300245
8.726 -0.348142 -0.0307422
8.728 -0.33712 -0.0314385
8.73 -0.325832 -0.0321128
8.732 -0.314286 -0.0327644
8.734 -0.30249 -0.033393
8.736 -0.290454 -0.033998
8.738 -0.278185 -0.0345789
8.74 -0.265692 -0.0351353
8.742 -0.252986 -0.0356666
8.744 -0.240075 -0.0361726
8.746 -0.22697 -0.0366528
8.748 -0.213681 -0.0371067
8.75 -0.200218 -0.0375341
8.752 -0.186593 -0.0379345
8.754 -0.172816 -0.0383077
8.756 -0.1589 -0.0386533
8.758 -0.144854 -0.0389711
8.76 -0.130691 -0.0392608
8.762 -0.116423 -0.0395222
8.764 -0.102063 -0.0397551
8.766 -0.0876208 -0.0399592
8.768 -0.0731104 -0.0401344
8.77 -0.0585438 -0.0402806
8.772 -0.0439335 -0.0403977
8.774 -0.029292 -0.0404856
8.776 -0.014632 -0.0405442
8.778 3.38997e-05 -0.0405734
8.78 0.0146931 -0.0405734
8.782 0.029333 -0.040544
8.784 0.043941 -0.0404853
8.786 0.0585046 -0.0403974
8.788 0.0730113 -0.0402804
8.79 0.0874488 -0.0401344
8.792 0.101805 -0.0399595
8.794 0.116067 -0.0397559
8.796 0.130224 -0.0395238
8.798 0.144264 -0.0392633
8.8 0.158175 -0.0389748
8.802 0.171946 -0.0386584
8.804 0.185565 -0.0383145
8.806 0.199022 -0.0379434
8.808 0.212306 -0.0375454
8.81 0.225407 -0.0371208
8.812 0.238314 -0.0366699
8.814 0.251018 -0.0361933
8.816 0.263509 -0.0356913
8.818 0.275778 -0.0351643
8.82 0.287815 -0.0346127
8.822 0.299614 -0.0340371
8.824 0.311164 -0.0334379
8.826 0.322459 -0.0328155
8.828 0.333491 -0.0321706
8.83 0.344252 -0.0315036
8.832 0.354736 -0.0308151
8.834 0.364937 -0.0301056
8.836 0.374848 -0.0293758
8.838 0.384464 -0.0286261
8.84 0.39378 -0.0278571
8.842 0.40279 -0.0270696
8.844 0.41149 -0.026264
8.846 0.419876 -0.025441
8.848 0.427944 -0.0246013
8.85 0.43569 -0.0237454
8.852 0.443112 -0.022874
8.854 0.450207 -0.0219878
8.856 0.456973 -0.0210874
8.858 0.463406 -0.0201734
8.86 0.469507 -0.0192466
8.862 0.475273 -0.0183076
8.864 0.480704 -0.0173571
8.866 0.485799 -0.0163956
8.868 0.490557 -0.015424
8.87 0.494979 -0.0144429
8.872 0.499064 -0.013453
8.874 0.502814 -0.0124548
8.876 0.506228 -0.0114492
8.878 0.509309 -0.0104368
8.88 0.512058 -0.00941815
8.882 0.514476 -0.00839403
8.884 0.516565 -0.00736508
8.886 0.518327 -0.00633195
8.888 0.519764 -0.0052953
8.89 0.52088 -0.00425577
8.892 0.521676 -0.00321401
8.894 0.522156 -0.00217066
8.896 0.522323 -0.00112634
8.898 0.522179 -8.16992e-05
8.9 0.521729 0.000962659
8.902 0.520977 0.00200612
8.904 0.519925 0.00304807
8.906 0.518577 0.00408792
8.908 0.516939 0.00512507
8.91 0.515013 0.00615895
8.912 0.512804 0.00718898
8.914 0.510316 0.00821459
8.916 0.507554 0.00923522
8.918 0.504523 0.0102503
8.92 0.501226 0.0112594
8.922 0.497668 0.0122618
8.924 0.493855 0.0132572
8.926 0.489791 0.0142449
8.928 0.48548 0.0152245
8.93 0.480927 0.0161954
8.932 0.476138 0.0171573
8.934 0.471117 0.0181095
8.936 0.465869 0.0190518
8.938 0.460399 0.0199835
8.94 0.454713 0.0209043
8.942 0.448814 0.0218137
8.944 0.442708 0.0227114
8.946 0.4364 0.0235968
8.948 0.429894 0.0244696
8.95 0.423196 0.0253294
8.952 0.416311 0.0261758
8.954 0.409244 0.0270084
8.956 0.401998 0.0278269
8.958 0.39458 0.0286309
8.96 0.386994 0.02942
8.962 0.379245 0.030194
8.964 0.371337 0.0309525
8.966 0.363276 0.0316952
8.968 0.355066 0.0324217
8.97 0.346712 0.0331319
8.972 0.338218 0.0338253
8.974 0.329589 0.0345017
8.976 0.32083 0.0351609
8.978 0.311945 0.0358026
8.98 0.302939 0.0364265
8.982 0.293816 0.0370323
8.984 0.28458 0.03762
8.986 0.275236 0.0381891
8.988 0.265788 0.0387396
8.99 0.256242 0.0392712
8.992 0.246599 0.0397837
8.994 0.236866 0.0402769
8.996 0.227047 0.0407506
8.998 0.217145 0.0412047
9 0.207164 0.041639
9.002 0.197109 0.0420533
9.004 0.186984 0.0424475
9.006 0.176793 0.0428215
9.008 0.166539 0.0431751
9.01 0.156227 0.0435081
9.012 0.145862 0.0438206
9.014 0.135445 0.0441123
9.016 0.124983 0.0443832
9.018 0.114478 0.0446332
9.02 0.103934 0.0448621
9.022 0.0933553 0.04507
9.024 0.0827457 0.0452567
9.026 0.072109 0.0454222
9.028 0.0614488 0.0455664
9.03 0.0507691 0.0456893
9.032 0.0400736 0.0457909
9.034 0.029366 0.045871
9.036 0.0186502 0.0459297
9.038 0.00792975 0.045967
9.04 -0.00279144 0.0459829
9.042 -0.0135097 0.0459773
9.044 -0.0242212 0.0459503
9.046 -0.0349222 0.0459019
9.048 -0.045609 0.045832
9.05 -0.0562779 0.0457408
9.052 -0.0669249 0.0456282
9.054 -0.0775464 0.0454944
9.056 -0.0881386 0.0453393
9.058 -0.0986976 0.045163
9.06 -0.10922 0.0449656
9.062 -0.119701 0.0447472
9.064 -0.130137 0.0445078
9.066 -0.140525 0.0442475
9.068 -0.150861 0.0439665
9.07 -0.16114 0.0436647
9.072 -0.171359 0.0433425
9.074 -0.181514 0.0429997
9.076 -0.1916 0.0426367
9.078 -0.201614 0.0422535
9.08 -0.211551 0.0418503
9.082 -0.221409 0.0414272
9.084 -0.231181 0.0409844
9.086 -0.240865 0.040522
9.088 -0.250456 0.0400403
9.09 -0.25995 0.0395394
9.092 -0.269342 0.0390195
9.094 -0.278629 0.0384808
9.096 -0.287806 0.0379235
9.098 -0.296868 0.0373479
9.1 -0.305812 0.0367542
9.102 -0.314632 0.0361425
9.104 -0.323325 0.0355133
9.106 -0.331886 0.0348666
9.108 -0.340311 0.0342029
9.11 -0.348594 0.0335222
9.112 -0.356731 0.032825
9.114 -0.364718 0.0321116
9.116 -0.37255 0.0313822
9.118 -0.380222 0.0306371
9.12 -0.38773 0.0298766
9.122 -0.395068 0.0291011
9.124 -0.402233 0.028311
9.126 -0.409219 0.0275065
9.128 -0.416022 0.0266881
9.13 -0.422637 0.0258561
9.132 -0.429058 0.0250108
9.134 -0.435282 0.0241527
9.136 -0.441303 0.0232821
9.138 -0.447117 0.0223995
9.14 -0.452718 0.0215053
9.142 -0.458102 0.0205998
9.144 -0.463265 0.0196836
9.146 -0.468201 0.0187571
9.148 -0.472906 0.0178207
9.15 -0.477374 0.0168749
9.152 -0.481602 0.0159201
9.154 -0.485585 0.0149569
9.156 -0.489318 0.0139858
9.158 -0.492796 0.0130071
9.16 -0.496015 0.0120215
9.162 -0.498972 0.0110295
9.164 -0.50166 0.0100316
9.166 -0.504077 0.00902824
9.168 -0.506217 0.00802009
9.17 -0.508078 0.00700765
9.172 -0.509654 0.0059915
9.174 -0.510943 0.00497219
9.176 -0.51194 0.0039503
9.178 -0.512642 0.00292642
9.18 -0.513046 0.00190114
9.182 -0.513148 0.000875046
9.184 -0.512945 -0.00015125
9.186 -0.512434 -0.00117714
9.188 -0.511612 -0.00220201
9.19 -0.510478 -0.00322523
9.192 -0.509027 -0.00424619
9.194 -0.507259 -0.00526424
9.196 -0.505172 -0.00627876
9.198 -0.502763 -0.00728911
9.2 -0.500031 -0.00829463
9.202 -0.496974 -0.00929469
9.204 -0.493593 -0.0102886
9.206 -0.489886 -0.0112758
9.208 -0.485852 -0.0122556
9.21 -0.481492 -0.0132273
9.212 -0.476805 -0.0141903
9.214 -0.471793 -0.0151439
9.216 -0.466455 -0.0160875
9.218 -0.460793 -0.0170204
9.22 -0.454807 -0.017942
9.222 -0.448501 -0.0188516
9.224 -0.441875 -0.0197486
9.226 -0.434932 -0.0206323
9.228 -0.427675 -0.0215022
9.23 -0.420106 -0.0223576
9.232 -0.412229 -0.0231978
9.234 -0.404048 -0.0240222
9.236 -0.395567 -0.0248303
9.238 -0.38679 -0.0256215
9.24 -0.377722 -0.026395
9.242 -0.368367 -0.0271505
9.244 -0.358733 -0.0278872
9.246 -0.348823 -0.0286047
9.248 -0.338645 -0.0293023
9.25 -0.328205 -0.0299796
9.252 -0.31751 -0.030636
9.254 -0.306566 -0.031271
9.256 -0.295383 -0.0318842
9.258 -0.283966 -0.0324749
9.26 -0.272325 -0.0330429
9.262 -0.260469 -0.0335875
9.264 -0.248405 -0.0341085
9.266 -0.236143 -0.0346053
9.268 -0.223692 -0.0350776
9.27 -0.211062 -0.0355249
9.272 -0.198263 -0.0359471
9.274 -0.185305 -0.0363436
9.276 -0.172198 -0.0367142
9.278 -0.158953 -0.0370586
9.28 -0.14558 -0.0373765
9.282 -0.132092 -0.0376677
9.284 -0.118498 -0.0379318
9.286 -0.10481 -0.0381688
9.288 -0.0910395 -0.0383785
9.29 -0.0771982 -0.0385605
9.292 -0.0632978 -0.0387149
9.294 -0.0493498 -0.0388415
9.296 -0.0353662 -0.0389402
9.298 -0.0213589 -0.039011
9.3 -0.00733968 -0.0390537
9.302 0.00667947 -0.0390684
9.304 0.0206866 -0.039055
9.306 0.0346699 -0.0390136
9.308 0.0486175 -0.0389443
9.31 0.0625175 -0.0388471
9.312 0.0763584 -0.038722
9.314 0.0901283 -0.0385693
9.316 0.103816 -0.038389
9.318 0.11741 -0.0381814
9.32 0.130899 -0.0379466
9.322 0.144272 -0.0376848
9.324 0.157518 -0.0373963
9.326 0.170627 -0.0370812
9.328 0.183588 -0.03674
9.33 0.19639 -0.0363728
9.332 0.209024 -0.03598
9.334 0.221481 -0.035562
9.336 0.233749 -0.035119
9.338 0.245822 -0.0346515
9.34 0.257688 -0.0341599
9.342 0.269341 -0.0336445
9.344 0.28077 -0.0331058
9.346 0.29197 -0.0325443
9.348 0.30293 -0.0319603
9.35 0.313646 -0.0313545
9.352 0.324109 -0.0307272
9.354 0.334312 -0.0300789
9.356 0.34425 -0.0294103
9.358 0.353916 -0.0287218
9.36 0.363304 -0.028014
9.362 0.37241 -0.0272874
9.364 0.381228 -0.0265426
9.366 0.389754 -0.0257801
9.368 0.397984 -0.0250006
9.37 0.405913 -0.0242046
9.372 0.413538 -0.0233928
9.374 0.420856 -0.0225657
9.376 0.427864 -0.021724
9.378 0.434559 -0.0208683
9.38 0.440939 -0.0199992
9.382 0.447003 -0.0191173
9.384 0.452748 -0.0182233
9.386 0.458174 -0.0173178
9.388 0.463279 -0.0164014
9.39 0.468063 -0.0154749
9.392 0.472526 -0.0145388
9.394 0.476667 -0.0135937
9.396 0.480487 -0.0126404
9.398 0.483986 -0.0116794
9.4 0.487165 -0.0107114
9.402 0.490024 -0.0097371
9.404 0.492567 -0.00875705
9.406 0.494793 -0.00777192
9.408 0.496704 -0.00678233
9.41 0.498303 -0.00578893
9.412 0.499591 -0.00479232
9.414 0.500571 -0.00379314
9.416 0.501246 -0.002792
9.418 0.501618 -0.0017895
9.42 0.501691 -0.000786266
9.422 0.501466 0.000217115
9.424 0.500948 0.00122005
9.426 0.500139 0.00222194
9.428 0.499044 0.00322222
9.43 0.497666 0.00422031
9.432 0.496008 0.00521564
9.434 0.494075 0.00620766
9.436 0.491871 0.00719581
9.438 0.489399 0.00817955
9.44 0.486664 0.00915835
9.442 0.48367 0.0101317
9.444 0.480422 0.011099
9.446 0.476923 0.0120599
9.448 0.473178 0.0130137
9.45 0.469192 0.0139601
9.452 0.464968 0.0148984
9.454 0.460513 0.0158284
9.456 0.45583 0.0167494
9.458 0.450924 0.0176611
9.46 0.4458 0.0185629
9.462 0.440462 0.0194545
9.464 0.434915 0.0203354
9.466 0.429164 0.0212053
9.468 0.423213 0.0220636
9.47 0.417068 0.02291
9.472 0.410733 0.0237442
9.474 0.404212 0.0245656
9.476 0.39751 0.0253741
9.478 0.390633 0.0261691
9.48 0.383584 0.0269503
9.482 0.376369 0.0277175
9.484 0.368992 0.0284702
9.486 0.361457 0.0292082
9.488 0.35377 0.0299311
9.49 0.345934 0.0306387
9.492 0.337955 0.0313306
9.494 0.329837 0.0320065
9.496 0.321584 0.0326661
9.498 0.313201 0.0333093
9.5 0.304692 0.0339357
9.502 0.296062 0.0345451
9.504 0.287315 0.0351372
9.506 0.278455 0.0357118
9.508 0.269487 0.0362688
9.51 0.260415 0.0368077
9.512 0.251243 0.0373286
9.514 0.241976 0.037831
9.516 0.232616 0.038315
9.518 0.22317 0.0387802
9.52 0.21364 0.0392266
9.522 0.204032 0.0396539
9.524 0.194348 0.0400619
9.526 0.184593 0.0404506
9.528 0.174771 0.0408198
9.53 0.164886 0.0411693
